同盟	君主	領地名	X	Y	人口	本拠
DC♪	アゲギョウザ	新領地-328,374	-328	374		
DC♪	アゲギョウザ	新領地-494,290	-494	290		
DC♪	アゲギョウザ	新領地-494,292	-494	292		
DC♪	アゲギョウザ	新領地-492,291	-492	291		
DC♪	アゲギョウザ	新領地-495,289	-495	289		
DC♪	アゲギョウザ	新領地-495,292	-495	292		
DC♪	アゲギョウザ	新領地-483,305	-483	305		
DC♪	アゲギョウザ	新領地-489,303	-489	303		
DC♪	アゲギョウザ	新領地-490,302	-490	302		
DC♪	アゲギョウザ	新領地-482,307	-482	307		
DC♪	アゲギョウザ	新領地-490,304	-490	304		
DC♪	アゲギョウザ	新領地-495,290	-495	290		
DC♪	アゲギョウザ	新領地-490,305	-490	305		
DC♪	アゲギョウザ	新領地-466,289	-466	289		
DC♪	アゲギョウザ	新領地-495,291	-495	291		
DC♪	アゲギョウザ	新領地-467,289	-467	289		
DC♪	アゲギョウザ	新領地-493,290	-493	290		
DC♪	アゲギョウザ	新領地-493,291	-493	291		
DC♪	ゆり	lilac	-434	483	370	1
DC♪	ゆり	新規砦-642,327	-642	327	38	
DC♪	ゆり	新規砦-433,482	-433	482	163	
DC♪	ゆり	新規砦-434,485	-434	485	11	
DC♪	ゆり	新領地-435,482	-435	482		
DC♪	ゆり	新領地-437,486	-437	486		
DC♪	ゆり	新領地-437,485	-437	485		
DC♪	ゆり	新領地-438,485	-438	485		
DC♪	ゆり	新領地-438,487	-438	487		
DC♪	ゆり	新領地-437,487	-437	487		
DC♪	ゆり	新領地-439,485	-439	485		
DC♪	ゆり	新領地-439,487	-439	487		
DC♪	ゆり	新領地-439,486	-439	486		
DC♪	ゆり	新領地-592,374	-592	374		
DC♪	ゆり	新領地-593,374	-593	374		
DC♪	ゆり	新領地-608,435	-608	435		
DC♪	ゆり	新領地-683,501	-683	501		
DC♪	ゆり	新領地-662,482	-662	482		
DC♪	ゆり	新領地-641,326	-641	326		
DC♪	ゆり	新領地-643,325	-643	325		
DC♪	ゆり	新領地-643,326	-643	326		
DC♪	ゆり	新領地-643,327	-643	327		
DC♪	ゆり	新領地-641,327	-641	327		
DC♪	ゆり	新領地-642,324	-642	324		
DC♪	ゆり	新領地-434,484	-434	484		
DC♪	ゆり	新領地-658,313	-658	313		
DC♪	ゆり	新領地-436,482	-436	482		
DC♪	ゆり	新領地-432,482	-432	482		
DC♪	ゆり	新領地-432,483	-432	483		
DC♪	ゆり	新領地-432,481	-432	481		
DC♪	ゆり	新領地-432,484	-432	484		
DC♪	ゆり	新領地-433,481	-433	481		
DC♪	ゆり	新領地-435,486	-435	486		
DC♪	ゆり	新領地-434,486	-434	486		
DC♪	ゆり	新領地-435,481	-435	481		
DC♪	ゆり	新領地-436,486	-436	486		
DC♪	ゆり	新領地-436,481	-436	481		
DC♪	Spiral	日本国	-635	129	294	1
DC♪	Spiral	新規村-416,591	-416	591	17	
DC♪	Spiral	新規村-426,600	-426	600	16	
DC♪	Spiral	とりあえず	-426	598	80	
DC♪	Spiral	新領地-633,127	-633	127		
DC♪	Spiral	新領地-636,128	-636	128		
DC♪	Spiral	新領地-633,131	-633	131		
DC♪	Spiral	新領地-637,129	-637	129		
DC♪	Spiral	新領地-635,131	-635	131		
DC♪	Spiral	新領地-634,126	-634	126		
DC♪	Spiral	新領地-637,130	-637	130		
DC♪	Spiral	新領地-637,131	-637	131		
DC♪	Spiral	新領地-633,129	-633	129		
DC♪	Spiral	新領地-637,132	-637	132		
DC♪	Spiral	新領地-638,129	-638	129		
DC♪	Spiral	新領地-638,128	-638	128		
DC♪	Spiral	新領地-633,126	-633	126		
DC♪	Spiral	新領地-632,125	-632	125		
DC♪	Spiral	新領地-633,124	-633	124		
DC♪	Spiral	新領地-631,124	-631	124		
DC♪	Spiral	新領地-633,130	-633	130		
DC♪	Spiral	新領地-419,591	-419	591		
DC♪	Spiral	新領地-420,590	-420	590		
DC♪	Spiral	新領地-638,127	-638	127		
DC♪	Spiral	新領地-636,131	-636	131		
DC♪	Spiral	新領地-634,127	-634	127		
DC♪	Spiral	新領地-634,128	-634	128		
DC♪	Spiral	新領地-635,130	-635	130		
DC♪	Spiral	新領地-425,602	-425	602		
DC♪	Spiral	新領地-424,602	-424	602		
DC♪	Spiral	新領地-423,601	-423	601		
DC♪	Spiral	新領地-433,607	-433	607		
DC♪	Spiral	新領地-427,600	-427	600		
DC♪	Spiral	新領地-428,599	-428	599		
DC♪	Spiral	新領地-428,598	-428	598		
DC♪	Spiral	新領地-427,598	-427	598		
DC♪	Spiral	新領地-429,597	-429	597		
DC♪	Spiral	新領地-415,590	-415	590		
DC♪	Spiral	新領地-414,589	-414	589		
DC♪	Spiral	新領地-428,596	-428	596		
DC♪	Spiral	新領地-427,595	-427	595		
DC♪	Spiral	新領地-428,594	-428	594		
DC♪	プチレモン	妖怪横丁	-625	173	421	1
DC♪	プチレモン	新規村-88,757	-88	757	69	
DC♪	プチレモン	新規村-269,259	-269	259	2	
DC♪	プチレモン	新規村-82,753	-82	753	2	
DC♪	プチレモン	新領地-626,174	-626	174		
DC♪	プチレモン	新領地-577,401	-577	401		
DC♪	プチレモン	新領地-43,701	-43	701		
DC♪	プチレモン	新領地-86,752	-86	752		
DC♪	プチレモン	新領地-87,751	-87	751		
DC♪	プチレモン	新領地-87,750	-87	750		
DC♪	プチレモン	新領地-85,750	-85	750		
DC♪	プチレモン	新領地-85,751	-85	751		
DC♪	プチレモン	新領地-86,750	-86	750		
DC♪	プチレモン	新領地-47,749	-47	749		
DC♪	プチレモン	新領地-112,553	-112	553		
DC♪	プチレモン	新領地-82,752	-82	752		
DC♪	夢追人	界王星	-609	223	238	1
DC♪	夢追人	天雄星	-612	222	158	
DC♪	夢追人	新規村-320,310	-320	310	2	
DC♪	夢追人	新規村-384,295	-384	295	2	
DC♪	夢追人	新領地-608,223	-608	223		
DC♪	夢追人	新領地-607,223	-607	223		
DC♪	夢追人	新領地-606,223	-606	223		
DC♪	夢追人	新領地-605,222	-605	222		
DC♪	夢追人	新領地-597,199	-597	199		
DC♪	夢追人	新領地-610,224	-610	224		
DC♪	夢追人	新領地-611,223	-611	223		
DC♪	夢追人	新領地-608,222	-608	222		
DC♪	夢追人	新領地-607,221	-607	221		
DC♪	夢追人	新領地-610,225	-610	225		
DC♪	夢追人	新領地-607,224	-607	224		
DC♪	夢追人	新領地-609,222	-609	222		
DC♪	夢追人	新領地-608,225	-608	225		
DC♪	夢追人	新領地-609,225	-609	225		
DC♪	夢追人	新領地-607,225	-607	225		
DC♪	夢追人	新領地-606,221	-606	221		
DC♪	夢追人	新領地-607,226	-607	226		
DC♪	夢追人	新領地-392,304	-392	304		
DC♪	夢追人	新領地-610,226	-610	226		
DC♪	夢追人	新領地-382,294	-382	294		
DC♪	夢追人	新領地-322,303	-322	303		
DC♪	夢追人	新領地-610,227	-610	227		
DC♪	夢追人	新領地-611,226	-611	226		
DC♪	sae	☆新規城-85,644	-85	644	349	1
DC♪	sae	新規村-322,299	-322	299	2	
DC♪	sae	新規村-90,757	-90	757	2	
DC♪	sae	新規砦-303,294	-303	294	8	
DC♪	sae	新領地-40,702	-40	702		
DC♪	sae	新領地-85,752	-85	752		
DC♪	sae	新領地-87,752	-87	752		
DC♪	sae	新領地-87,645	-87	645		
DC♪	sae	新領地-272,299	-272	299		
DC♪	sae	新領地-326,295	-326	295		
DC♪	sae	新領地-333,282	-333	282		
DC♪	sae	新領地-334,282	-334	282		
DC♪	sae	新領地-335,282	-335	282		
DC♪	sae	新領地-298,393	-298	393		
DC♪	sae	新領地-259,309	-259	309		
DC♪	sae	新領地-258,308	-258	308		
DC♪	sae	新領地-256,310	-256	310		
DC♪	sae	新領地-255,310	-255	310		
DC♪	sae	新領地-254,310	-254	310		
DC♪	sae	新領地-253,310	-253	310		
DC♪	sae	新領地-252,310	-252	310		
DC♪	sae	新領地-251,310	-251	310		
DC♪	sae	新領地-250,309	-250	309		
DC♪	sae	新領地-249,310	-249	310		
DC♪	sae	新領地-248,310	-248	310		
DC♪	sae	新領地-247,309	-247	309		
DC♪	sae	新領地-246,308	-246	308		
DC♪	sae	新領地-245,308	-245	308		
DC♪	sae	新領地-244,308	-244	308		
DC♪	sae	新領地-243,309	-243	309		
DC♪	sae	新領地-242,308	-242	308		
DC♪	sae	新領地-241,309	-241	309		
DC♪	sae	新領地-240,310	-240	310		
DC♪	sae	新領地-335,284	-335	284		
DC♪	sae	新領地-321,299	-321	299		
DC♪	sae	新領地-259,308	-259	308		
DC♪	sae	新領地-263,307	-263	307		
DC♪	sae	新領地-86,643	-86	643		
DC♪	sae	新領地-85,643	-85	643		
DC♪	sae	新領地-91,757	-91	757		
DC♪	sae	新領地-303,293	-303	293		
DC♪	sae	新領地-91,756	-91	756		
DC♪	sae	新領地-92,755	-92	755		
DC♪	sae	新領地-93,756	-93	756		
DC♪	sae	新領地-94,757	-94	757		
DC♪	sae	新領地-90,756	-90	756		
DC♪	玲玲	玲玲の城	-555	391	290	1
DC♪	玲玲	玲玲の村①	-556	391	52	
DC♪	玲玲	玲玲の村②	-758	569	21	
DC♪	玲玲	新領地-555,390	-555	390		
DC♪	SUGI	SUGI城	-395	457	272	1
DC♪	SUGI	SUGI村	-514	633	105	
DC♪	SUGI	SUGI砦	-159	759	75	
DC♪	SUGI	新規砦-513,631	-513	631	30	
DC♪	SUGI	新領地-396,456	-396	456		
DC♪	SUGI	新領地-393,444	-393	444		
DC♪	SUGI	新領地-394,443	-394	443		
DC♪	SUGI	新領地-393,442	-393	442		
DC♪	SUGI	新領地-392,444	-392	444		
DC♪	SUGI	新領地-394,442	-394	442		
DC♪	SUGI	新領地-394,456	-394	456		
DC♪	SUGI	新領地-394,444	-394	444		
DC♪	SUGI	新領地-396,458	-396	458		
DC♪	SUGI	新領地-392,443	-392	443		
DC♪	SUGI	新領地-392,442	-392	442		
DC♪	SUGI	新領地-155,768	-155	768		
DC♪	SUGI	新領地-154,767	-154	767		
DC♪	SUGI	新領地-513,634	-513	634		
DC♪	SUGI	新領地-514,635	-514	635		
DC♪	SUGI	新領地-156,766	-156	766		
DC♪	SUGI	新領地-394,457	-394	457		
DC♪	SUGI	新領地-512,633	-512	633		
DC♪	SUGI	新領地-395,456	-395	456		
DC♪	SUGI	新領地-394,458	-394	458		
DC♪	SUGI	新領地-396,457	-396	457		
DC♪	SUGI	新領地-395,458	-395	458		
DC♪	SUGI	新領地-397,458	-397	458		
DC♪	SUGI	新領地-393,455	-393	455		
DC♪	SUGI	新領地-396,459	-396	459		
DC♪	SUGI	新領地-394,455	-394	455		
DC♪	SUGI	新領地-397,457	-397	457		
DC♪	SUGI	新領地-393,457	-393	457		
DC♪	SUGI	新領地-514,634	-514	634		
DC♪	SUGI	新領地-393,459	-393	459		
DC♪	SUGI	新領地-397,455	-397	455		
DC♪	SUGI	新領地-511,633	-511	633		
DC♪	SUGI	新領地-393,456	-393	456		
DC♪	SUGI	新領地-394,459	-394	459		
DC♪	SUGI	新領地-513,632	-513	632		
DC♪	SUGI	新領地-396,455	-396	455		
DC♪	SUGI	新領地-395,459	-395	459		
DC♪	SUGI	新領地-397,459	-397	459		
DC♪	SUGI	新領地-395,455	-395	455		
DC♪	SUGI	新領地-397,456	-397	456		
DC♪	SUGI	新領地-515,634	-515	634		
DC♪	SUGI	新領地-394,460	-394	460		
DC♪	SUGI	新領地-516,633	-516	633		
DC♪	あんじぇりーな	あん城-250,577	-250	577	351	1
DC♪	あんじぇりーな	新規村-313,397	-313	397	3	
DC♪	あんじぇりーな	新規砦-249,416	-249	416	2	
DC♪	あんじぇりーな	新領地-248,577	-248	577		
DC♪	あんじぇりーな	新領地-479,386	-479	386		
DC♪	あんじぇりーな	新領地-351,352	-351	352		
DC♪	あんじぇりーな	新領地-351,351	-351	351		
DC♪	あんじぇりーな	新領地-351,350	-351	350		
DC♪	あんじぇりーな	新領地-372,330	-372	330		
DC♪	あんじぇりーな	新領地-313,349	-313	349		
DC♪	あんじぇりーな	新領地-349,307	-349	307		
DC♪	あんじぇりーな	新領地-312,351	-312	351		
DC♪	あんじぇりーな	新領地-312,396	-312	396		
DC♪	あんじぇりーな	新領地-311,396	-311	396		
DC♪	あんじぇりーな	新領地-304,389	-304	389		
DC♪	あんじぇりーな	新領地-315,401	-315	401		
DC♪	あんじぇりーな	新領地-316,403	-316	403		
DC♪	あんじぇりーな	新領地-296,394	-296	394		
DC♪	あんじぇりーな	新領地-268,418	-268	418		
DC♪	あんじぇりーな	新領地-288,417	-288	417		
DC♪	あんじぇりーな	新領地-327,379	-327	379		
DC♪	あんじぇりーな	新領地-250,417	-250	417		
DC♪	あんじぇりーな	新領地-247,414	-247	414		
DC♪	あんじぇりーな	新領地-246,415	-246	415		
DC♪	あんじぇりーな	新領地-245,415	-245	415		
DC♪	あんじぇりーな	新領地-247,415	-247	415		
DC♪	あんじぇりーな	新領地-317,402	-317	402		
DC♪	あんじぇりーな	新領地-248,412	-248	412		
DC♪	あんじぇりーな	新領地-317,400	-317	400		
DC♪	あんじぇりーな	新領地-318,399	-318	399		
DC♪	華華亮亮	城-584,258	-584	258	289	1
DC♪	華華亮亮	新規村-599,415	-599	415	59	
DC♪	華華亮亮	新規村-464,586	-464	586	7	
DC♪	華華亮亮	新領地-581,258	-581	258		
DC♪	華華亮亮	新領地-579,258	-579	258		
DC♪	華華亮亮	新領地-578,258	-578	258		
DC♪	華華亮亮	新領地-568,395	-568	395		
DC♪	華華亮亮	新領地-585,259	-585	259		
DC♪	華華亮亮	新領地-682,516	-682	516		
DC♪	華華亮亮	新領地-606,409	-606	409		
DC♪	華華亮亮	新領地-607,408	-607	408		
DC♪	華華亮亮	新領地-585,258	-585	258		
DC♪	華華亮亮	新領地-583,257	-583	257		
DC♪	華華亮亮	新領地-583,259	-583	259		
DC♪	華華亮亮	新領地-598,416	-598	416		
DC♪	華華亮亮	新領地-584,257	-584	257		
DC♪	華華亮亮	新領地-583,258	-583	258		
DC♪	華華亮亮	新領地-601,414	-601	414		
DC♪	華華亮亮	新領地-464,585	-464	585		
DC♪	華華亮亮	新領地-585,256	-585	256		
DC♪	華華亮亮	新領地-586,260	-586	260		
DC♪	華華亮亮	新領地-586,259	-586	259		
DC♪	華華亮亮	新領地-586,256	-586	256		
DC♪	keiz	Ｋ城-659,159	-659	159	279	1
DC♪	keiz	Ｋ村-662,159	-662	159	108	
DC♪	keiz	新規村-654,315	-654	315	95	
DC♪	keiz	新領地-659,160	-659	160		
DC♪	keiz	新領地-659,158	-659	158		
DC♪	keiz	新領地-661,160	-661	160		
DC♪	keiz	新領地-638,196	-638	196		
DC♪	keiz	新領地-661,159	-661	159		
DC♪	keiz	新領地-663,162	-663	162		
DC♪	keiz	新領地-662,158	-662	158		
DC♪	keiz	新領地-656,313	-656	313		
DC♪	keiz	新領地-664,163	-664	163		
DC♪	keiz	新領地-665,163	-665	163		
DC♪	keiz	新領地-665,162	-665	162		
DC♪	keiz	新領地-663,158	-663	158		
DC♪	keiz	新領地-664,158	-664	158		
DC♪	keiz	新領地-665,161	-665	161		
DC♪	keiz	新領地-665,160	-665	160		
DC♪	keiz	新領地-665,159	-665	159		
DC♪	keiz	新領地-658,161	-658	161		
DC♪	甚句	美濃城454,463	-454	463	310	1
DC♪	甚句	新規砦-440,396	-440	396	8	
DC♪	甚句	新規砦-440,398	-440	398	15	
DC♪	甚句	新規砦-262,268	-262	268	2	
DC♪	甚句	新領地-456,461	-456	461		
DC♪	甚句	新領地-434,389	-434	389		
DC♪	甚句	新領地-438,397	-438	397		
DC♪	甚句	新領地-439,397	-439	397		
DC♪	甚句	新領地-262,261	-262	261		
DC♪	甚句	新領地-262,262	-262	262		
DC♪	甚句	新領地-262,263	-262	263		
DC♪	甚句	新領地-262,264	-262	264		
DC♪	甚句	新領地-262,265	-262	265		
DC♪	甚句	新領地-262,266	-262	266		
DC♪	甚句	新領地-261,267	-261	267		
DC♪	甚句	新領地-437,396	-437	396		
DC♪	甚句	新領地-261,268	-261	268		
DC♪	甚句	新領地-263,260	-263	260		
DC♪	ケン	大阪城-426,490	-426	490	505	1
DC♪	ケン	新規村-328,380	-328	380	2	
DC♪	ケン	新領地-426,486	-426	486		
DC♪	ケン	新領地-440,488	-440	488		
DC♪	ケン	新領地-426,493	-426	493		
DC♪	ケン	新領地-427,486	-427	486		
DC♪	ケン	新領地-428,485	-428	485		
DC♪	ケン	新領地-428,482	-428	482		
DC♪	ケン	新領地-422,496	-422	496		
DC♪	ケン	新領地-421,496	-421	496		
DC♪	ケン	新領地-420,495	-420	495		
DC♪	ケン	新領地-430,482	-430	482		
DC♪	ケン	新領地-430,484	-430	484		
DC♪	ケン	新領地-423,489	-423	489		
DC♪	ケン	新領地-310,397	-310	397		
DC♪	ケン	新領地-309,397	-309	397		
DC♪	ケン	新領地-425,486	-425	486		
DC♪	ケン	新領地-330,379	-330	379		
DC♪	ケン	新領地-420,487	-420	487		
DC♪	ケン	新領地-331,378	-331	378		
DC♪	ケン	新領地-332,378	-332	378		
DC♪	ケン	新領地-427,489	-427	489		
DC♪	ケン	新領地-427,491	-427	491		
DC♪	ケン	新領地-428,492	-428	492		
DC♪	ケン	新領地-429,493	-429	493		
DC♪	ケン	新領地-335,378	-335	378		
DC♪	ケン	新領地-425,493	-425	493		
DC♪	ケン	新領地-336,377	-336	377		
DC♪	ケン	新領地-327,381	-327	381		
DC♪	ケン	新領地-419,494	-419	494		
DC♪	ケン	新領地-425,489	-425	489		
DC♪	ケン	新領地-426,489	-426	489		
DC♪	ケン	新領地-427,490	-427	490		
DC♪	ケン	新領地-419,496	-419	496		
DC♪	ケン	新領地-427,492	-427	492		
DC♪	ケン	新領地-337,376	-337	376		
DC♪	ケン	新領地-428,490	-428	490		
DC♪	ケン	新領地-423,490	-423	490		
DC♪	ケン	新領地-338,376	-338	376		
DC♪	ケン	新領地-423,491	-423	491		
DC♪	ケン	新領地-424,489	-424	489		
DC♪	ケン	新領地-329,382	-329	382		
DC♪	ジージ	ぬるぬる1	493	453	187	1
DC♪	ジージ	ぬるぬる2	495	455	63	
DC♪	ジージ	新規村491,453	491	453	12	
DC♪	ジージ	新規村492,457	492	457	63	
DC♪	ジージ	新領地494,454	494	454		
DC♪	ジージ	新領地492,454	492	454		
DC♪	ジージ	新領地490,454	490	454		
DC♪	ジージ	新領地489,453	489	453		
DC♪	ジージ	新領地494,455	494	455		
DC♪	ジージ	新領地493,456	493	456		
DC♪	ジージ	新領地495,456	495	456		
DC♪	ジージ	新領地496,456	496	456		
DC♪	ジージ	新領地497,456	497	456		
DC♪	ジージ	新領地494,452	494	452		
DC♪	ジージ	新領地493,451	493	451		
DC♪	新森ストリーム	新森城	485	425	276	1
DC♪	新森ストリーム	新森村A	488	423	32	
DC♪	新森ストリーム	新領地484,425	484	425		
DC♪	新森ストリーム	新領地483,424	483	424		
DC♪	新森ストリーム	新領地482,424	482	424		
DC♪	新森ストリーム	新領地486,425	486	425		
DC♪	新森ストリーム	新領地486,424	486	424		
DC♪	新森ストリーム	新領地487,425	487	425		
DC♪	新森ストリーム	新領地488,425	488	425		
DC♪	新森ストリーム	新領地488,424	488	424		
DC♪	新森ストリーム	新領地486,423	486	423		
DC♪	新森ストリーム	新領地487,423	487	423		
DC♪	新森ストリーム	新領地483,425	483	425		
DC♪	新森ストリーム	新領地485,423	485	423		
DC♪	新森ストリーム	新領地483,426	483	426		
DC♪	新森ストリーム	新領地482,425	482	425		
DC♪	新森ストリーム	新領地488,426	488	426		
DC♪	新森ストリーム	新領地485,424	485	424		
DC♪	新森ストリーム	新領地481,425	481	425		
DC♪	新森ストリーム	新領地484,424	484	424		
DC♪	新森ストリーム	新領地484,423	484	423		
DC♪	新森ストリーム	新領地489,422	489	422		
DC♪	新森ストリーム	新領地484,426	484	426		
DC♪	新森ストリーム	新領地487,424	487	424		
DC♪	むーらん。	城-531,422	-531	422	319	1
DC♪	むーらん。	村-529,421	-529	421	165	
DC♪	むーらん。	新領地-531,424	-531	424		
DC♪	むーらん。	新領地-531,425	-531	425		
DC♪	むーらん。	新領地-532,425	-532	425		
DC♪	むーらん。	新領地-533,425	-533	425		
DC♪	むーらん。	新領地-533,424	-533	424		
DC♪	むーらん。	新領地-532,420	-532	420		
DC♪	むーらん。	新領地-530,424	-530	424		
DC♪	むーらん。	新領地-529,423	-529	423		
DC♪	むーらん。	新領地-528,422	-528	422		
DC♪	むーらん。	新領地-528,423	-528	423		
DC♪	むーらん。	新領地-533,420	-533	420		
DC♪	むーらん。	新領地-534,425	-534	425		
DC♪	むーらん。	新領地-532,424	-532	424		
DC♪	むーらん。	新領地-529,424	-529	424		
DC♪	むーらん。	新領地-528,420	-528	420		
DC♪	むーらん。	新領地-532,423	-532	423		
DC♪	むーらん。	新領地-534,421	-534	421		
DC♪	むーらん。	新領地-534,424	-534	424		
DC♪	むーらん。	新領地-534,422	-534	422		
DC♪	むーらん。	新領地-534,426	-534	426		
DC♪	むーらん。	新領地-534,423	-534	423		
DC♪	むーらん。	新領地-534,420	-534	420		
DC♪	五虎将趙子龍	新規城-322,563	-322	563	290	1
DC♪	五虎将趙子龍	新規村-374,374	-374	374	2	
DC♪	五虎将趙子龍	新規村-320,566	-320	566	71	
DC♪	五虎将趙子龍	新領地-320,565	-320	565		
DC♪	五虎将趙子龍	新領地-319,567	-319	567		
DC♪	五虎将趙子龍	新領地-318,568	-318	568		
DC♪	五虎将趙子龍	新領地-319,566	-319	566		
DC♪	五虎将趙子龍	新領地-374,376	-374	376		
DC♪	五虎将趙子龍	新領地-374,375	-374	375		
DC♪	五虎将趙子龍	新領地-377,375	-377	375		
DC♪	五虎将趙子龍	新領地-373,375	-373	375		
DC♪	五虎将趙子龍	新領地-371,375	-371	375		
DC♪	五虎将趙子龍	新領地-378,377	-378	377		
DC♪	よろずや	ブイン基地	-355	520	264	1
DC♪	よろずや	新規砦-660,435	-660	435	64	
DC♪	よろずや	新規砦-664,436	-664	436	2	
DC♪	よろずや	新規砦-664,435	-664	435	5	
DC♪	よろずや	新領地-356,520	-356	520		
DC♪	よろずや	新領地-353,518	-353	518		
DC♪	よろずや	新領地-352,517	-352	517		
DC♪	よろずや	新領地-352,516	-352	516		
DC♪	よろずや	新領地-352,515	-352	515		
DC♪	よろずや	新領地-353,514	-353	514		
DC♪	よろずや	新領地-352,514	-352	514		
DC♪	よろずや	新領地-354,514	-354	514		
DC♪	よろずや	新領地-354,515	-354	515		
DC♪	よろずや	新領地-354,516	-354	516		
DC♪	よろずや	新領地-353,516	-353	516		
DC♪	よろずや	新領地-355,521	-355	521		
DC♪	よろずや	新領地-354,522	-354	522		
DC♪	よろずや	新領地-640,456	-640	456		
DC♪	よろずや	新領地-353,521	-353	521		
DC♪	よろずや	新領地-352,522	-352	522		
DC♪	よろずや	新領地-355,522	-355	522		
DC♪	よろずや	新領地-661,434	-661	434		
DC♪	よろずや	新領地-657,436	-657	436		
DC♪	よろずや	新領地-356,522	-356	522		
DC♪	よろずや	新領地-353,522	-353	522		
DC♪	よろずや	新領地-357,522	-357	522		
DC♪	よろずや	新領地-357,521	-357	521		
DC♪	よろずや	新領地-352,520	-352	520		
DC♪	よろずや	新領地-352,518	-352	518		
DC♪	よろずや	新領地-352,519	-352	519		
DC♪	よろずや	新領地-357,519	-357	519		
DC♪	よろずや	新領地-354,518	-354	518		
DC♪	よろずや	新領地-355,517	-355	517		
DC♪	よろずや	新領地-356,517	-356	517		
DC♪	よろずや	新領地-357,520	-357	520		
DC♪	よろずや	新領地-352,521	-352	521		
DC♪	よろずや	新領地-354,521	-354	521		
DC♪	よろずや	新領地-358,517	-358	517		
DC♪	よろずや	新領地-357,517	-357	517		
DC♪	よろずや	新領地-662,435	-662	435		
DC♪	よろずや	新領地-663,436	-663	436		
DC♪	よろずや	新領地-661,433	-661	433		
DC♪	よろずや	新領地-357,518	-357	518		
DC♪	よろずや	新領地-663,437	-663	437		
DC♪	槐	槐城	-638	31	310	1
DC♪	槐	新規村-310,394	-310	394	2	
DC♪	槐	新規村-689,333	-689	333	2	
DC♪	槐	新領地-639,30	-639	30		
DC♪	槐	新領地-746,574	-746	574		
DC♪	槐	新領地-747,573	-747	573		
DC♪	槐	新領地-748,573	-748	573		
DC♪	槐	新領地-747,576	-747	576		
DC♪	槐	新領地-748,576	-748	576		
DC♪	槐	新領地-749,574	-749	574		
DC♪	槐	新領地-749,576	-749	576		
DC♪	槐	新領地-749,575	-749	575		
DC♪	槐	新領地-752,573	-752	573		
DC♪	槐	新領地-744,574	-744	574		
DC♪	槐	新領地-683,326	-683	326		
DC♪	槐	新領地-682,326	-682	326		
DC♪	槐	新領地-685,329	-685	329		
DC♪	槐	新領地-686,331	-686	331		
DC♪	槐	新領地-688,332	-688	332		
DC♪	槐	新領地-685,328	-685	328		
DC♪	槐	新領地-263,252	-263	252		
DC♪	槐	新領地-309,396	-309	396		
DC♪	槐	新領地-310,395	-310	395		
DC♪	槐	新領地-311,395	-311	395		
DC♪	槐	新領地-311,397	-311	397		
DC♪	槐	新領地-308,396	-308	396		
DC♪	槐	新領地-308,398	-308	398		
DC♪	槐	新領地-307,399	-307	399		
DC♪	槐	新領地-638,30	-638	30		
DC♪	槐	新領地-638,32	-638	32		
DC♪	槐	新領地-637,31	-637	31		
DC♪	槐	新領地-639,32	-639	32		
DC♪	槐	新領地-637,32	-637	32		
DC♪	槐	新領地-639,31	-639	31		
DC♪	くろぶた	城-263,593	-263	593	203	1
DC♪	くろぶた	新規村-265,595	-265	595	176	
DC♪	くろぶた	新領地-264,593	-264	593		
DC♪	くろぶた	新領地-264,594	-264	594		
DC♪	くろぶた	新領地-262,594	-262	594		
DC♪	冬神	大粒ホタテのカルパッチョ	-562	381	280	1
DC♪	冬神	新規村-562,382	-562	382	72	
DC♪	冬神	新規村-619,401	-619	401	2	
DC♪	冬神	新規砦-567,385	-567	385	28	
DC♪	冬神	新領地-560,377	-560	377		
DC♪	冬神	新領地-552,372	-552	372		
DC♪	冬神	新領地-563,384	-563	384		
DC♪	冬神	新領地-564,382	-564	382		
DC♪	冬神	新領地-566,384	-566	384		
DC♪	冬神	新領地-564,385	-564	385		
DC♪	冬神	新領地-568,383	-568	383		
DC♪	冬神	新領地-561,381	-561	381		
DC♪	冬神	新領地-566,385	-566	385		
DC♪	冬神	新領地-567,382	-567	382		
DC♪	冬神	新領地-562,380	-562	380		
DC♪	冬神	新領地-619,402	-619	402		
DC♪	冬神	新領地-567,386	-567	386		
DC♪	冬神	新領地-640,421	-640	421		
DC♪	冬神	新領地-561,382	-561	382		
DC♪	冬神	新領地-557,375	-557	375		
DC♪	冬神	新領地-563,382	-563	382		
DC♪	冬神	新領地-561,379	-561	379		
DC♪	冬神	新領地-618,403	-618	403		
DC♪	冬神	新領地-561,378	-561	378		
DC♪	冬神	新領地-563,380	-563	380		
DC♪	猫のしっぽ	復活!与野市	-514	443	267	1
DC♪	猫のしっぽ	新規村-520,446	-520	446	16	
DC♪	猫のしっぽ	新規村-257,263	-257	263	2	
DC♪	猫のしっぽ	新領地-515,442	-515	442		
DC♪	猫のしっぽ	新領地-524,439	-524	439		
DC♪	猫のしっぽ	新領地-524,438	-524	438		
DC♪	猫のしっぽ	新領地-524,440	-524	440		
DC♪	猫のしっぽ	新領地-523,441	-523	441		
DC♪	猫のしっぽ	新領地-525,438	-525	438		
DC♪	猫のしっぽ	新領地-526,438	-526	438		
DC♪	猫のしっぽ	新領地-526,439	-526	439		
DC♪	猫のしっぽ	新領地-525,440	-525	440		
DC♪	猫のしっぽ	新領地-526,440	-526	440		
DC♪	猫のしっぽ	新領地-514,445	-514	445		
DC♪	猫のしっぽ	新領地-706,531	-706	531		
DC♪	猫のしっぽ	新領地-707,531	-707	531		
